,description,label
418,"Argus Advertising (Pvt.) Ltd is hiring a “Creative Associate” for their Karachi office. Applicant must be a Master’s degree and have 1-2 years of experience of being in a similar job role. Salary range is between 30k-50k (depending on experience). Interested applicants can send their CVs  at [huma.fatima@argus.com.pk](mailto:huma.fatima@argus.com.pk) and mention the position “Creative Associate” in the subject line.______Position: Account Manager (Sales) Company: foodpanda Department: Commercial Location: Islamabad/Rawalpindi Employment Status: Permanent, full-time Experience: 1 - 2 yrs experience in business development Last Date to Apply: Wednesday, *March 11th, 2020*  Email resumes at [amber.usman@foodpanda.pk](mailto:amber.usman@foodpanda.pk) and cc [talent@pakistanplacement.com](mailto:talent@pakistanplacement.com)_______Softech Worldwide is hiring highly passionate & enthusiastic Fresh IT graduates who are looking for career start in high tech & fast paced environmentLocation: KarachiApply at:https://lnkd.in/fxmh7mg or share resume's at hrmanager@vidizmo.comhashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
419,"QF Network is looking for Senior PHP Web Developer, Expert. It is office based position based at Garden East Karachi.Candidates may send their CVs at hr@qfnetwork.org.______We are Hiring!!  *Marketing Executives*   Relevant experience of minimum 1-2 years for international sales and marketing to enhance customer experience with order queries and follow up.  Prospective candidates must have completed their BBA/MBA from reputed universities.   Job location: Karachi.   Candidates who have commendable written and spoken communication and desirable to follow career in textile industry are invited to send updated CVs at [careers@alrahimtextile.com](mailto:careers@alrahimtextile.com) latest by 20th of March 2019. Females are encouraged to apply!  Selected candidates are offered market competitive salaries with benefits. Only shortlisted candidates will be called. Just remember to mention “Marketing Executive” in the subject line. hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
420,"AsslamualikumUrgently required 4 waiters for a resturant in DHA.Salary: 15000/-Experience: 6 monthsTimmings: 6pm to 12amCall only:0331-30284720332-3755632_______Looking for a Customer Sales Rep for a famous online store in Pakistan.- 20 to 35 Thousand Basic Salary. (Depending upon the profile)- 10 AM to 7 PM Monday to Saturday.Location: Technocity Office Tower, I.I. Chundrigar Road, Karachi.Contact: Mr. Ghulam - 0315-2021160.______A technical site manager is required preferably with a technical diploma, or an engineering/architecture background. To Have command on excel and Autocad Please emailYour resumes ASAP at fabricon.pm@gmail.comhashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
421,"Position: Research Associate – Human Capital Solutions  Abacus Consulting is looking for a Research Associate at Karachi office who will be part of the Rewards team in Human Capital Solutions division. The candidate will be given hands-on experience on different compensation & benefits surveys and advisory projects for a wide range of local and multinational organizations. Experience: 1-3 years of relevant experience. Ideal candidate should have: Passion for numbers Excellent communication – Written & Verbal The ability to work on tight timelines A self-driven attitude Experience in compensation & benefits/payroll function or data analytics would be preferable. Educational Requirements: Bachelors/Masters (HR) from a reputed university Microsoft Office, especially Microsoft Excel  Please share your CVs at sakina.saeed@abacus-global.comhashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
422,"Urgently hiring teachers for the following posts. Candidate must be fluent in english,committed to complete atleast one academic year and possess good knowledge of subject.resident of nazimabad or near by will be preferred. Freshers can apply.1. Computer teacher for grade 4-72. Sindhi teacher for grade 73.Maths teacher for grade 1-3Email your cv @ saplingsschoolingsystem@hotmail.comP.s. kindly give your valid contact number and recieve call during working hours_______A well reputed pharmacy is urgently looking for a pharmacists (Male/female) having Pharm D degree along with experience of 1year or more. Fresh candidates are encouraged to apply. Please mention "" Pharmacists "" in the subject line. Email your cv to jobs_recruitment1@outlook.comLocation malir karachi hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
423,*Sami Pharmaceuticals* required *MSO* on urgent basis for Different Territories in KarachiCandidate must be Graduate and max age limit 27 years with Max experience of 2.5 yrsFresh Graduates are encouraged to apply.Company offers:- Competitive Remuneration Package - Career growth - Zero pack Incentives- PF & Gratuity- Profit Sharing- Internatonal Tour- Medical Takaful For contact : 03452501461Send your Resume atnaqeebullah.achakzai1@gmail.com(On Whatsapp)03452501461RegardsNaqeebULLAHDivisional Field ManagerSami Pharmaceuticals hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother,1
424,Career Opportunity in *Atco laboratories pvt Ltd.*Karachi. As medical representativeFasted growing company going to expand there team so Vacancy announced 🔊Territory nicvd/Clifton/defence andGulshan/joharAge: Below 30 years .Designation: medical representativeQualification: Minimum Bachelor.Good salary package.Learning environment.Monthly Incentive+quaterly incentiveInternal promotion.And much more...Serious candidate may apply urgently. Contact to: 0345-8207902M Tahir Iqbal(DSM)ali.iqbal947@gmail.comhashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother,1
425,"hashtag#Karachi hashtag#LogicoseInfographics Designers at LogicoseLogicose, located in Karachi is looking to hire experienced candidates for their Infographics Department (Graphic Designer/Video Designer).Required QualificationsUndergraduate degree in Fine Arts or related field",1
426,"We are looking for an impassioned,creative and Talented Graphic Designer to come and explore multiple opportunities of getting maximum corporate exposure and gaining Long-term experience.Minimum Experience: 1-2 Years in the industry.Freshers can also apply.Apply now at: info@eventarc.pk_______Qualified +experienced female or male teachers requiredfor subject : Sindhi, MathFull TimeNote: please Drop your CV in our inbox or mail if interested...E-Mail : theexcellenceacademy2011@gmail.comAddress: B-53 Aleemabad, Malir Karachi._____A well reputed organization required following female staff for its head office located at Clifton.1. Accounts Trainee.Qaulification: Fresh Mba/Bba/M.com.Send your resume at hr.jobs.sak@gmail.comhashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
427,"Experienced male / female tutor (with Cambridge background) required for a student of O1 (class 9) to teach Economics, Accounts, Business Studies and Mathematics at Clifton, near Forum, Karachi.Interested candidates can apply through the following link:https://lnkd.in/fbUV3kW________A technical site manager is required preferably with a technical diploma, or an engineering/architecture background. To Have command on excel and Autocad Please emailYour resumes ASAP at fabricon.pm@gmail.comhashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
428,"hashtag#karachi Sonic Fiber is expanding its (GPON/FTTH) services rapidly in different areas of Karachi, for this Sonic Fiber is looking for Energetic & Experienced Sales Executives.Following are the key requirements• Contain out door sales experience at least 1 year• Experienced in GPON/FTTH Selling• Experienced in telecom consumer products selling• Candidates must want to grow career in salesContain Sales Experience on one of the following industry:• GPON ISP (Highly Preferred)• Telecom ISP Consumer Sales• Insurance Sales• Bank Sales• FMCG Sales• FMCG Order Booker• Pharma SalesQualification Requirement:• Intermediate • Preferably bachelor’s Degree  Fuel + SIM+ Medical (After 3 Months) + IncentiveInterested candidates may send their detailed resume with ""Job Title"" in the subject at hr@cubexsweatherly.comhashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
429,"hashtag#KarachiA well reputed  Middle School  is looking for a Science Teacher. Requirement:  Teacher  should be dedicated and professional. Location: PECHS Block 6Timings: 7:30am- 2:15pmInterested candidates kindly email your CVs onnajaf.zaidi@bh.edu.pk_______Urgently required Montessori Directress for Azeem School L block Campus nazimabad . Contact. 02136601234, 0337 9233289_______Following teachers are urgently required1-Maths teacher for Primary 2-Maths and Computer teacher for SecondaryCandidates must be graduate and fluent in speaking EnglishWalk in interview along with your Cv or mail:proactiveschoolingsystem@gmail.comAddress:IV-A 11/16near fine CNG pump. hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
430,"One of our clients, a pharmaceutical company is looking for “Production Manager” based in Karachi. We are looking for a candidate with 6-7 years of experience in relevant field. They are offering market competitive salary package. Applicants from Pharma sector are encouraged to apply at hina.ijaz@hrfirst.pk______Associate Sales Required for Software SalesSalary upto Rs. 45,000Atleast 1 year Field sales experience & experience in software sales will be a plusQualification atleast graduateJob is Karachi BasedSend in your resumes at samiahmed@myhcm.pk______We are in need of a candidate who must possess good communication skillsMust possess command over English Language written & verbalEducation: Intermediate/A-levels/BachelorsSalary: 18k-20k + Incentives + BonusesInterested ones may forward their CV at maryamfatima.premiotravels@gmail.comhashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
431,"Receptionist required.Position: PermanentSalary : Rs. 28,000 + other benefitsLocation: Ocean Mall, 23rd floor, Clifton.Requirements:Only females  required  (Age: 20-28)Presentable and good looking.Graduate (Intermediate would also be preferred)Excellent in Verbal & Written english.Interested candidates who can join on urgent basis can send in their resumes at fleur.carlton@jsil.com_______Internship Anyone??? DPEBSL is offering 3 months   Paid  Internship in our Administration dept. Please apply now at [jobs@daewoo.com.pk](mailto:jobs@daewoo.com.pk) OR [shajeel.suleman@daewoo.com.pk](mailto:shajeel.suleman@daewoo.com.pk) by March 15, 2020 Requirements: Qualification:Bachelors Should have excellent verbal and written communication skills, with extensive knowledge of IT, PowerPoint, Word and Excel experience is a plus. hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
432,"Order processor and customer support officer required for a leading Ecommerce website based at I.I. Chundrigar Road, Karachi. Job requires confirming and processing all orders, communicating with the customers, handling phone calls and messages and communicating with suppliers. Candidates should be atleast Inter pass and should be able to use a computer. Interested candidates may email their CVs at vmart.pk@gmail.com_______VentureDive is looking for an HR intern for its Karachi office. The candidate must have good communication skills, able to manage databases and perform operational tasks. Duration: 4-6 weeks (starting from 16th March 2020)Qualification: Minimum Bachelors Deadline to apply: 12th March 2020Please email your resumes at talent@venturedive.com______Required: Client Servicing TraineeSalary: PKR 25,000 - 35,000 + benefitsGender: Female preferredJob Type: Traineeship (leading to a permanent position)Location: DHA Phase 5, hashtag#KarachiTimings: 11:00am - 8:00pmEducation: Fresh graduates with excellent command of the English language (O/A Levels background preferred)Apply now at [careers@contechcorp.co](mailto:careers@contechcorp.co) with subject line “Client Servicing Trainee” hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
433,"I am looking for a paid HR intern, for one to two months. Office is located at Zamzama, Karachi. Shift timings will be from 10a.m - 7p.m. Saturday & Sundays are off.  Interested candidates can send their resumes on [careers@legendesk.com](mailto:careers@legendesk.com) with subject-line as ""HR Intern"". Thanks________JS Bank is Looking for ""Intern - Talent Acquisition"" HR Department.- Qualification: BBA/MBA (Classes in Evening or Weekend)- Internship Period: 6 to 8 weeks- Timings: 9:00 am to 5:30 pm- Location: JS Bank Head Office, Shaheen Complex, hashtag#Karachi- Paid InternshipPlease share resumes at Careers@jsbl.com with the subject ""HR Internship 2020"". hashtag#jobvacancy hashtag#jobopportunities hashtag#jobalert hashtag#pleaseshare hashtag#helpeachother",1
